"source_city_name","source_lng","source_lat","source_country_name","source_country_code","source_continent","target_city_name","target_lng","target_lat","target_country_name","target_country_code","target_continent"
"Baia Mare",23.571944444,47.656666666,"Romania","RO","Europe","Wels",14.016666666,48.15,"Austria","AT","Europe"
"Kraków",19.937222222,50.061388888,"Poland","PL","Europe","Innsbruck",11.393333333,47.268333333,"Austria","AT","Europe"
"Atlanta",-84.390277777,33.756944444,"United States of America","US","North America","Salzburg",13.045,47.8,"Austria","AT","Europe"
"Sumgait",49.639722222,40.591666666,"Azerbaijan","AZ","Asia","Linz",14.286388888,48.305833333,"Austria","AT","Europe"
"Nanning",108.31501,22.81918,"China","CN","Asia","Klagenfurt am Wörthersee",14.3,46.616666666,"Austria","AT","Europe"
"Tábor",14.657835974,49.414485338,"Czechia","CZ","Europe","Wels",14.016666666,48.15,"Austria","AT","Europe"
"Kroměříž",17.393134863,49.297859972,"Czechia","CZ","Europe","Krems",15.616666666,48.416666666,"Austria","AT","Europe"
"León",-86.878833333,12.434825,"Nicaragua","NI","North America","Salzburg",13.045,47.8,"Austria","AT","Europe"
"Chelyabinsk",61.4,55.15,"Russia","RU","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"Nuuk",-51.733333333,64.175,"Greenland","GL","North America","Changchun",125.322777777,43.88,"China","CN","Asia"
"Yaoundé",11.518055555,3.857777777,"Cameroon","CM","Africa","Shenyang",123.428055555,41.8025,"China","CN","Asia"
"Alajuela",-84.2040672,10.0310872,"Costa Rica","CR","North America","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Hjørring",9.986666666,57.46,"Denmark","DK","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"Vladivostok",131.885277777,43.115,"Russia","RU","Europe","Harbin",126.633333333,45.75,"China","CN","Asia"
"Vladivostok",131.885277777,43.115,"Russia","RU","Europe","Dalian",121.6,38.9,"China","CN","Asia"
"Bandar Seri Begawan",114.916666666,4.916666666,"Brunei","BN","Asia","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Oulu",25.471944444,65.014166666,"Finland","FI","Europe","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Seinäjoki",22.840277777,62.790277777,"Finland","FI","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Mechelen",4.480277777,51.028055555,"Belgium","BE","Europe","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Vantaa",25.040277777,60.294444444,"Finland","FI","Europe","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Rovaniemi",25.7284789,66.5027903,"Finland","FI","Europe","Harbin",126.633333333,45.75,"China","CN","Asia"
"Pau",-0.37,43.300833333,"France","FR","Europe","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Warrnambool",142.483333333,-38.383333333,"Australia","AU","Oceania","Changchun",125.322777777,43.88,"China","CN","Asia"
"Givatayim",34.811666666,32.069722222,"Israel","IL","Asia","Harbin",126.633333333,45.75,"China","CN","Asia"
"Kfar Saba",34.907683333,32.185783333,"Israel","IL","Asia","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Kalamata",22.111111111,37.037777777,"Greece","GR","Europe","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Lower Hutt",174.916666666,-41.216666666,"New Zealand","NZ","Oceania","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Ness Ziona",34.8,31.933333333,"Israel","IL","Asia","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Luang Prabang",102.134722222,19.89,"Laos","LA","Asia","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Horsens",9.851944444,55.861944444,"Denmark","DK","Europe","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Alytus",24.05,54.4,"Lithuania","LT","Europe","Ningbo",121.549166666,29.875,"China","CN","Asia"
"İzmir",27.13838,38.41273,"Turkey","TR","Asia","Wuhan",114.288055555,30.587222222,"China","CN","Asia"
"İzmir",27.13838,38.41273,"Turkey","TR","Asia","Chengdu",104.063333333,30.66,"China","CN","Asia"
"İzmir",27.13838,38.41273,"Turkey","TR","Asia","Xiamen",118.081944444,24.479722222,"China","CN","Asia"
"Griffith",146.0344444,-34.281666666,"Australia","AU","Oceania","Harbin",126.633333333,45.75,"China","CN","Asia"
"Dhaka",90.394444444,23.728888888,"Bangladesh","BD","Asia","Guangzhou",113.26,23.13,"China","CN","Asia"
"Baltimore",-76.615,39.286388888,"United States of America","US","North America","Xiamen",118.081944444,24.479722222,"China","CN","Asia"
"Auckland",174.765277777,-36.849166666,"New Zealand","NZ","Oceania","Guangzhou",113.26,23.13,"China","CN","Asia"
"Auckland",174.765277777,-36.849166666,"New Zealand","NZ","Oceania","Ningbo",121.549166666,29.875,"China","CN","Asia"
"Auckland",174.765277777,-36.849166666,"New Zealand","NZ","Oceania","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Chitose",141.650888888,42.820972222,"Japan","JP","Asia","Changchun",125.322777777,43.88,"China","CN","Asia"
"Taebaek",128.986111111,37.173055555,"South Korea","KR","Asia","Changchun",125.322777777,43.88,"China","CN","Asia"
"Quezon City",121.0475,14.65,"Philippines","PH","Asia","Shenyang",123.428055555,41.8025,"China","CN","Asia"
"Kawasaki",139.703,35.530888888,"Japan","JP","Asia","Shenyang",123.428055555,41.8025,"China","CN","Asia"
"Arnhem",5.916666666,51.983333333,"Netherlands","NL","Europe","Wuhan",114.288055555,30.587222222,"China","CN","Asia"
"Masuda",131.842833333,34.67475,"Japan","JP","Asia","Ningbo",121.549166666,29.875,"China","CN","Asia"
"Maizuru",135.385972222,35.47475,"Japan","JP","Asia","Dalian",121.6,38.9,"China","CN","Asia"
"Užice",19.85,43.85,"Serbia","RS","Europe","Harbin",126.633333333,45.75,"China","CN","Asia"
"Unterschleißheim",11.566666666,48.283333333,"Germany","DE","Europe","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Malacca",102.251111111,2.188888888,"Malaysia","MY","Asia","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Kazanlak",25.393238,42.618748,"Bulgaria","BG","Europe","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Rostock",12.133333333,54.083333333,"Germany","DE","Europe","Dalian",121.6,38.9,"China","CN","Asia"
"Wilhelmshaven",8.105555555,53.528611111,"Germany","DE","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Burnaby",-122.949167,49.25,"Canada","CA","North America","Dalian",121.6,38.9,"China","CN","Asia"
"Ventspils",21.564444444,57.389722222,"Latvia","LV","Europe","Ningbo",121.549166666,29.875,"China","CN","Asia"
"Bucheon",126.783055555,37.498888888,"South Korea","KR","Asia","Harbin",126.633333333,45.75,"China","CN","Asia"
"Tijuana",-117.037155,32.536447,"Mexico","MX","North America","Changchun",125.322777777,43.88,"China","CN","Asia"
"Nagoya",136.906388888,35.181388888,"Japan","JP","Asia","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Dietfurt an der Altmühl",11.583333333,49.033333333,"Germany","DE","Europe","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Birmingham",-1.9025,52.48,"United Kingdom","GB","Europe","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Birmingham",-1.9025,52.48,"United Kingdom","GB","Europe","Guangzhou",113.26,23.13,"China","CN","Asia"
"Birmingham",-1.9025,52.48,"United Kingdom","GB","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"Pisa",10.4,43.716666666,"Italy","IT","Europe","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Isfahan",51.674722222,32.6525,"Iran","IR","Asia","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Gyeongju",129.216666666,35.85,"South Korea","KR","Asia","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Seongnam",127.137777777,37.438611111,"South Korea","KR","Asia","Shenyang",123.428055555,41.8025,"China","CN","Asia"
"Gimcheon",128.115277777,36.119166666,"South Korea","KR","Asia","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Kansas City",-94.583333333,39.05,"United States of America","US","North America","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Haifa",34.999166666,32.819166666,"Israel","IL","Asia","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Guangzhou",113.26,23.13,"China","CN","Asia"
"Lyon",4.841388888,45.758888888,"France","FR","Europe","Guangzhou",113.26,23.13,"China","CN","Asia"
"Warsaw",21.011111111,52.23,"Poland","PL","Europe","Harbin",126.633333333,45.75,"China","CN","Asia"
"Szczecin",14.555277777,53.424722222,"Poland","PL","Europe","Dalian",121.6,38.9,"China","CN","Asia"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Los Angeles",-118.24368,34.05223,"United States of America","US","North America","Guangzhou",113.26,23.13,"China","CN","Asia"
"Turin",7.676111111,45.079166666,"Italy","IT","Europe","Shenyang",123.428055555,41.8025,"China","CN","Asia"
"Bonn",7.102222222,50.735277777,"Germany","DE","Europe","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Iași",27.588888888,47.162222222,"Romania","RO","Europe","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Katowice",19,50.25,"Poland","PL","Europe","Shenyang",123.428055555,41.8025,"China","CN","Asia"
"Dubai",55.309444444,25.269722222,"United Arab Emirates","AE","Asia","Guangzhou",113.26,23.13,"China","CN","Asia"
"Plovdiv",24.741454,42.142086,"Bulgaria","BG","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"Boston",-71.057777777,42.360277777,"United States of America","US","North America","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Pointe-Noire",11.850277777,-4.7975,"Congo","CG","Africa","Dalian",121.6,38.9,"China","CN","Asia"
"Dresden",13.74,51.05,"Germany","DE","Europe","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Dortmund",7.465277777,51.513888888,"Germany","DE","Europe","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Pittsburgh",-80,40.441666666,"United States of America","US","North America","Wuhan",114.288055555,30.587222222,"China","CN","Asia"
"Maastricht",5.683333333,50.866666666,"Netherlands","NL","Europe","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Bengaluru",77.5912997,12.9791198,"India","IN","Asia","Chengdu",104.063333333,30.66,"China","CN","Asia"
"São Paulo",-46.633947222,-23.550394444,"Brazil","BR","South America","Ningbo",121.549166666,29.875,"China","CN","Asia"
"Funabashi",139.982555555,35.694555555,"Japan","JP","Asia","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Magdeburg",11.6399609,52.1315889,"Germany","DE","Europe","Harbin",126.633333333,45.75,"China","CN","Asia"
"Kaliningrad",20.5,54.716666666,"Russia","RU","Europe","Dalian",121.6,38.9,"China","CN","Asia"
"Cotonou",2.416666666,6.366666666,"Benin","BJ","Africa","Ningbo",121.549166666,29.875,"China","CN","Asia"
"Le Havre",0.108055555,49.494166666,"France","FR","Europe","Dalian",121.6,38.9,"China","CN","Asia"
"Chiang Mai",98.983333333,18.788888888,"Thailand","TH","Asia","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Chiang Mai",98.983333333,18.788888888,"Thailand","TH","Asia","Harbin",126.633333333,45.75,"China","CN","Asia"
"Vilnius",25.28,54.687222222,"Lithuania","LT","Europe","Guangzhou",113.26,23.13,"China","CN","Asia"
"Jinju",128.084722222,35.192777777,"South Korea","KR","Asia","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"York",-1.083333333,53.95,"United Kingdom","GB","Europe","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Sheffield",-1.470277777,53.380833333,"United Kingdom","GB","Europe","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Rennes",-1.680833333,48.114166666,"France","FR","Europe","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Manila",120.977222222,14.595833333,"Philippines","PH","Asia","Guangzhou",113.26,23.13,"China","CN","Asia"
"Cusco",-71.983333,-13.522222,"Peru","PE","South America","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Sasebo",129.715,33.18,"Japan","JP","Asia","Xiamen",118.081944444,24.479722222,"China","CN","Asia"
"Vila Velha",-40.293611111,-20.336388888,"Brazil","BR","South America","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Augsburg",10.897777777,48.368888888,"Germany","DE","Europe","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Ho Chi Minh City",106.701944444,10.775555555,"Vietnam","VN","Asia","Shenyang",123.428055555,41.8025,"China","CN","Asia"
"Bangkok",100.516666666,13.75,"Thailand","TH","Asia","Wuhan",114.288055555,30.587222222,"China","CN","Asia"
"Ho Chi Minh City",106.701944444,10.775555555,"Vietnam","VN","Asia","Guangzhou",113.26,23.13,"China","CN","Asia"
"Bangkok",100.516666666,13.75,"Thailand","TH","Asia","Guangzhou",113.26,23.13,"China","CN","Asia"
"Yekaterinburg",60.612777777,56.835555555,"Russia","RU","Europe","Guangzhou",113.26,23.13,"China","CN","Asia"
"Flint",-83.693333333,43.018888888,"United States of America","US","North America","Changchun",125.322777777,43.88,"China","CN","Asia"
"Saint Petersburg",30.316666666,59.95,"Russia","RU","Europe","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"La Paz",-68.133333333,-16.495833333,"Bolivia","BO","South America","Dalian",121.6,38.9,"China","CN","Asia"
"Saint Petersburg",30.316666666,59.95,"Russia","RU","Europe","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Brasília",-47.882777777,-15.793888888,"Brazil","BR","South America","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Saint Petersburg",30.316666666,59.95,"Russia","RU","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Győr",17.634444444,47.684166666,"Hungary","HU","Europe","Wuhan",114.288055555,30.587222222,"China","CN","Asia"
"Székesfehérvár",18.410811,47.1910169,"Hungary","HU","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"Khartoum",32.52654,15.60308,"Sudan","SD","Africa","Wuhan",114.288055555,30.587222222,"China","CN","Asia"
"Heidelberg",8.71,49.412222222,"Germany","DE","Europe","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Paramaribo",-55.166666666,5.866666666,"Suriname","SR","South America","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Paderborn",8.766666666,51.716666666,"Germany","DE","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Regensburg",12.083333333,49.016666666,"Germany","DE","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"George Town",100.3292,5.4145,"Malaysia","MY","Asia","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Barranquilla",-74.801944444,10.983333333,"Colombia","CO","South America","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Aachen",6.083788,50.776207,"Germany","DE","Europe","Ningbo",121.549166666,29.875,"China","CN","Asia"
"Krasnoyarsk",92.871944444,56.008888888,"Russia","RU","Europe","Harbin",126.633333333,45.75,"China","CN","Asia"
"Krasnoyarsk",92.871944444,56.008888888,"Russia","RU","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"Novi Sad",19.831666666,45.264444444,"Serbia","RS","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"George Town",100.3292,5.4145,"Malaysia","MY","Asia","Xiamen",118.081944444,24.479722222,"China","CN","Asia"
"Rijeka",14.433333333,45.333333333,"Croatia","HR","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Konya",32.492138888,37.872769444,"Turkey","TR","Asia","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Monterrey",-100.318055555,25.684444444,"Mexico","MX","North America","Shenyang",123.428055555,41.8025,"China","CN","Asia"
"Christchurch",172.636111111,-43.531111111,"New Zealand","NZ","Oceania","Wuhan",114.288055555,30.587222222,"China","CN","Asia"
"Volgograd",44.514722222,48.708611111,"Russia","RU","Europe","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Krasnodar",38.983333333,45.033333333,"Russia","RU","Europe","Harbin",126.633333333,45.75,"China","CN","Asia"
"Sucre",-65.26,-19.0475,"Bolivia","BO","South America","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Nizhny Novgorod",44.0075,56.326944444,"Russia","RU","Europe","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Perm",56.248888888,58.013888888,"Russia","RU","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Quebec City",-71.224167,46.816111,"Canada","CA","North America","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Edmonton",-113.5,53.533333333,"Canada","CA","North America","Harbin",126.633333333,45.75,"China","CN","Asia"
"Canberra",149.126944444,-35.293055555,"Australia","AU","Oceania","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Sydney",151.21,-33.867777777,"Australia","AU","Oceania","Guangzhou",113.26,23.13,"China","CN","Asia"
"Koblenz",7.597777777,50.359722222,"Germany","DE","Europe","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Perth",115.859722222,-31.955833333,"Australia","AU","Oceania","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Regina",-104.606666666,50.454722222,"Canada","CA","North America","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Wuppertal",7.183333333,51.266666666,"Germany","DE","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Mannheim",8.466111111,49.487777777,"Germany","DE","Europe","Qingdao",120.4,36.116666666,"China","CN","Asia"
"Chongjin",129.783055555,41.8,"North Korea","KP","Asia","Changchun",125.322777777,43.88,"China","CN","Asia"
"Kathmandu",85.32,27.71,"Nepal","NP","Asia","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Kathmandu",85.32,27.71,"Nepal","NP","Asia","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Wolfsburg",10.787222222,52.423055555,"Germany","DE","Europe","Dalian",121.6,38.9,"China","CN","Asia"
"Wolfsburg",10.787222222,52.423055555,"Germany","DE","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"Indianapolis",-86.158055555,39.768611111,"United States of America","US","North America","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Kigali",30.060555555,-1.953611111,"Rwanda","RW","Africa","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Maputo",32.576388888,-25.915277777,"Mozambique","MZ","Africa","Chengdu",104.063333333,30.66,"China","CN","Asia"
"Belgorod",36.6,50.6,"Russia","RU","Europe","Changchun",125.322777777,43.88,"China","CN","Asia"
"Kigali",30.060555555,-1.953611111,"Rwanda","RW","Africa","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Curitiba",-49.271944444,-25.429722222,"Brazil","BR","South America","Hangzhou",120.1675,30.25,"China","CN","Asia"
"Windhoek",17.083611111,-22.57,"Namibia",NA,"Africa","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"London",-81.2497,42.9837,"Canada","CA","North America","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Cluj-Napoca",23.6,46.76667,"Romania","RO","Europe","Ningbo",121.549166666,29.875,"China","CN","Asia"
"Vitebsk",30.166666666,55.183333333,"Belarus","BY","Europe","Harbin",126.633333333,45.75,"China","CN","Asia"
"Vitebsk",30.166666666,55.183333333,"Belarus","BY","Europe","Jinan",116.983333333,36.666666666,"China","CN","Asia"
"Mogilev",30.34296,53.90894,"Belarus","BY","Europe","Nanjing",118.778888888,32.060833333,"China","CN","Asia"
"Glasgow",-4.25,55.861111111,"United Kingdom","GB","Europe","Dalian",121.6,38.9,"China","CN","Asia"
"Nara",135.804777777,34.685,"Japan","JP","Asia","Xi'an",108.942222222,34.261111111,"China","CN","Asia"
"Callao",-77.139166666,-12.052222222,"Peru","PE","South America","Ningbo",121.549166666,29.875,"China","CN","Asia"
